provinsi,tanggal,AKUMULASI_KASUS,KASUS,AKUMULASI_SEMBUH,SEMBUH,AKUMULASI_MENINGGAL,MENINGGAL,AKUMULASI_DIRAWAT_OR_ISOLASI,DIRAWAT_OR_ISOLASI
KEPULAUAN BANGKA BELITUNG,2020-04-14,4,0,0,0,1,0,3,0
KEPULAUAN BANGKA BELITUNG,2020-04-15,5,1,0,0,1,0,4,1
KEPULAUAN BANGKA BELITUNG,2020-04-16,6,1,0,0,1,0,5,1
KEPULAUAN BANGKA BELITUNG,2020-04-17,6,0,0,0,1,0,5,0
KEPULAUAN BANGKA BELITUNG,2020-04-18,6,0,1,1,1,0,4,-1
KEPULAUAN BANGKA BELITUNG,2020-04-19,7,1,1,0,1,0,5,1
KEPULAUAN BANGKA BELITUNG,2020-04-20,7,0,1,0,1,0,5,0
KEPULAUAN BANGKA BELITUNG,2020-04-21,8,1,2,1,1,0,5,0
KEPULAUAN BANGKA BELITUNG,2020-04-22,8,0,2,0,1,0,5,0
KEPULAUAN BANGKA BELITUNG,2020-04-23,9,1,2,0,1,0,6,1
KEPULAUAN BANGKA BELITUNG,2020-04-24,9,0,2,0,1,0,6,0
KEPULAUAN BANGKA BELITUNG,2020-04-25,9,0,2,0,1,0,6,0
KEPULAUAN BANGKA BELITUNG,2020-04-26,10,1,2,0,1,0,7,1
KEPULAUAN BANGKA BELITUNG,2020-04-27,10,0,2,0,1,0,7,0
KEPULAUAN BANGKA BELITUNG,2020-04-28,10,0,2,0,1,0,7,0
KEPULAUAN BANGKA BELITUNG,2020-04-29,10,0,2,0,1,0,7,0
KEPULAUAN BANGKA BELITUNG,2020-04-30,10,0,4,2,1,0,5,-2
KEPULAUAN BANGKA BELITUNG,2020-05-01,19,9,4,0,1,0,14,9
KEPULAUAN BANGKA BELITUNG,2020-05-02,19,0,4,0,1,0,14,0
KEPULAUAN BANGKA BELITUNG,2020-05-03,20,1,4,0,1,0,15,1
KEPULAUAN BANGKA BELITUNG,2020-05-04,20,0,4,0,1,0,15,0
KEPULAUAN BANGKA BELITUNG,2020-05-05,28,8,4,0,1,0,23,8
KEPULAUAN BANGKA BELITUNG,2020-05-06,28,0,6,2,1,0,21,-2
KEPULAUAN BANGKA BELITUNG,2020-05-07,28,0,6,0,1,0,21,0
KEPULAUAN BANGKA BELITUNG,2020-05-08,28,0,7,1,1,0,20,-1
KEPULAUAN BANGKA BELITUNG,2020-05-09,28,0,7,0,1,0,20,0
KEPULAUAN BANGKA BELITUNG,2020-05-10,29,1,7,0,1,0,21,1
KEPULAUAN BANGKA BELITUNG,2020-05-11,29,0,7,0,1,0,21,0
KEPULAUAN BANGKA BELITUNG,2020-05-12,29,0,7,0,1,0,21,0
KEPULAUAN BANGKA BELITUNG,2020-05-13,29,0,7,0,1,0,21,0
KEPULAUAN BANGKA BELITUNG,2020-05-14,29,0,7,0,1,0,21,0
KEPULAUAN BANGKA BELITUNG,2020-05-15,29,0,24,17,1,0,4,-17
KEPULAUAN BANGKA BELITUNG,2020-05-16,29,0,24,0,1,0,4,0
KEPULAUAN BANGKA BELITUNG,2020-05-17,29,0,24,0,1,0,4,0
KEPULAUAN BANGKA BELITUNG,2020-05-18,29,0,24,0,1,0,4,0
KEPULAUAN BANGKA BELITUNG,2020-05-19,29,0,24,0,1,0,4,0
KEPULAUAN BANGKA BELITUNG,2020-05-20,35,6,25,1,1,0,9,5
KEPULAUAN BANGKA BELITUNG,2020-05-21,36,1,26,1,1,0,9,0
KEPULAUAN BANGKA BELITUNG,2020-05-22,36,0,26,0,1,0,9,0
KEPULAUAN BANGKA BELITUNG,2020-05-23,39,3,27,1,1,0,11,2
KEPULAUAN BANGKA BELITUNG,2020-05-24,39,0,27,0,1,0,11,0
KEPULAUAN BANGKA BELITUNG,2020-05-25,39,0,27,0,1,0,11,0
KEPULAUAN BANGKA BELITUNG,2020-05-26,39,0,27,0,1,0,11,0
KEPULAUAN BANGKA BELITUNG,2020-05-27,42,3,27,0,1,0,14,3
KEPULAUAN BANGKA BELITUNG,2020-05-28,42,0,27,0,1,0,14,0
KEPULAUAN BANGKA BELITUNG,2020-05-29,42,0,27,0,1,0,14,0
KEPULAUAN BANGKA BELITUNG,2020-05-30,45,3,27,0,1,0,17,3
KEPULAUAN BANGKA BELITUNG,2020-05-31,46,1,28,1,1,0,17,0
KEPULAUAN BANGKA BELITUNG,2020-06-01,46,0,28,0,1,0,17,0
KEPULAUAN BANGKA BELITUNG,2020-06-02,50,4,29,1,1,0,20,3
KEPULAUAN BANGKA BELITUNG,2020-06-03,62,12,32,3,1,0,29,9
KEPULAUAN BANGKA BELITUNG,2020-06-04,72,10,34,2,1,0,37,8
KEPULAUAN BANGKA BELITUNG,2020-06-05,81,9,34,0,1,0,46,9
KEPULAUAN BANGKA BELITUNG,2020-06-06,98,17,35,1,1,0,62,16
KEPULAUAN BANGKA BELITUNG,2020-06-07,102,4,36,1,1,0,65,3
KEPULAUAN BANGKA BELITUNG,2020-06-08,102,0,37,1,1,0,64,-1
KEPULAUAN BANGKA BELITUNG,2020-06-09,121,19,42,5,1,0,78,14
KEPULAUAN BANGKA BELITUNG,2020-06-10,123,2,43,1,1,0,79,1
KEPULAUAN BANGKA BELITUNG,2020-06-11,126,3,46,3,1,0,79,0
KEPULAUAN BANGKA BELITUNG,2020-06-12,132,6,54,8,1,0,77,-2
KEPULAUAN BANGKA BELITUNG,2020-06-13,136,4,63,9,1,0,72,-5
KEPULAUAN BANGKA BELITUNG,2020-06-14,144,8,63,0,2,1,79,7
KEPULAUAN BANGKA BELITUNG,2020-06-15,144,0,63,0,2,0,79,0
KEPULAUAN BANGKA BELITUNG,2020-06-16,145,1,68,5,2,0,75,-4
KEPULAUAN BANGKA BELITUNG,2020-06-17,147,2,68,0,2,0,77,2
ACEH,2020-03-26,1,1,0,0,0,0,1,1
ACEH,2020-03-27,4,3,0,0,0,0,4,3
ACEH,2020-03-28,5,1,0,0,0,0,5,1
ACEH,2020-03-29,5,0,0,0,0,0,5,0
ACEH,2020-03-30,5,0,0,0,0,0,5,0
ACEH,2020-03-31,5,0,0,0,0,0,5,0
ACEH,2020-04-01,5,0,0,0,0,0,5,0
ACEH,2020-04-02,5,0,0,0,0,0,5,0
ACEH,2020-04-03,5,0,0,0,0,0,5,0
ACEH,2020-04-04,5,0,0,0,0,0,5,0
ACEH,2020-04-05,5,0,0,0,0,0,5,0
ACEH,2020-04-06,5,0,0,0,0,0,5,0
ACEH,2020-04-07,5,0,0,0,0,0,5,0
ACEH,2020-04-08,5,0,0,0,0,0,5,0
ACEH,2020-04-09,5,0,1,1,0,0,4,-1
ACEH,2020-04-10,5,0,1,0,0,0,4,0
ACEH,2020-04-11,5,0,1,0,0,0,4,0
ACEH,2020-04-12,5,0,1,0,0,0,4,0
ACEH,2020-04-13,5,0,3,2,0,0,2,-2
ACEH,2020-04-14,5,0,3,0,0,0,2,0
ACEH,2020-04-15,5,0,3,0,0,0,2,0
ACEH,2020-04-16,5,0,3,0,0,0,2,0
ACEH,2020-04-17,5,0,3,0,0,0,2,0
ACEH,2020-04-18,6,1,3,0,0,0,3,1
ACEH,2020-04-19,7,1,3,0,0,0,4,1
ACEH,2020-04-20,7,0,3,0,0,0,4,0
ACEH,2020-04-21,7,0,3,0,0,0,4,0
ACEH,2020-04-22,7,0,3,0,0,0,4,0
ACEH,2020-04-23,7,0,3,0,1,1,3,-1
ACEH,2020-04-24,8,1,3,0,1,0,4,1
ACEH,2020-04-25,9,1,3,0,1,0,5,1
ACEH,2020-04-26,9,0,3,0,1,0,5,0
ACEH,2020-04-27,9,0,4,1,1,0,4,-1
ACEH,2020-04-28,9,0,5,1,1,0,3,-1
ACEH,2020-04-29,9,0,6,1,1,0,2,-1
ACEH,2020-04-30,10,1,6,0,1,0,3,1
ACEH,2020-05-01,11,1,6,0,1,0,4,1
ACEH,2020-05-02,11,0,6,0,1,0,4,0
ACEH,2020-05-03,12,1,8,2,1,0,3,-1
ACEH,2020-05-04,12,0,8,0,1,0,3,0
ACEH,2020-05-05,12,0,8,0,1,0,3,0
ACEH,2020-05-06,17,5,8,0,1,0,8,5
ACEH,2020-05-07,17,0,8,0,1,0,8,0
ACEH,2020-05-08,17,0,11,3,1,0,5,-3
ACEH,2020-05-09,17,0,11,0,1,0,5,0
ACEH,2020-05-10,17,0,11,0,1,0,5,0
ACEH,2020-05-11,17,0,12,1,1,0,4,-1
ACEH,2020-05-12,17,0,12,0,1,0,4,0
ACEH,2020-05-13,17,0,13,1,1,0,3,-1
ACEH,2020-05-14,17,0,13,0,1,0,3,0
ACEH,2020-05-15,17,0,13,0,1,0,3,0
ACEH,2020-05-16,18,1,15,2,1,0,2,-1
ACEH,2020-05-17,18,0,15,0,1,0,2,0
ACEH,2020-05-18,18,0,15,0,1,0,2,0
ACEH,2020-05-19,18,0,15,0,1,0,2,0
ACEH,2020-05-20,18,0,15,0,1,0,2,0
ACEH,2020-05-21,18,0,15,0,1,0,2,0
ACEH,2020-05-22,19,1,16,1,1,0,2,0
ACEH,2020-05-23,19,0,17,1,1,0,1,-1
ACEH,2020-05-24,19,0,17,0,1,0,1,0
ACEH,2020-05-25,19,0,17,0,1,0,1,0
ACEH,2020-05-26,19,0,17,0,1,0,1,0
ACEH,2020-05-27,19,0,17,0,1,0,1,0
ACEH,2020-05-28,20,1,17,0,1,0,2,1
ACEH,2020-05-29,20,0,17,0,1,0,2,0
ACEH,2020-05-30,20,0,17,0,1,0,2,0
ACEH,2020-05-31,20,0,17,0,1,0,2,0
ACEH,2020-06-01,20,0,17,0,1,0,2,0
ACEH,2020-06-02,20,0,17,0,1,0,2,0
ACEH,2020-06-03,20,0,18,1,1,0,1,-1
ACEH,2020-06-04,20,0,18,0,1,0,1,0
ACEH,2020-06-05,20,0,18,0,1,0,1,0
ACEH,2020-06-06,20,0,18,0,1,0,1,0
ACEH,2020-06-07,20,0,18,0,1,0,1,0
ACEH,2020-06-08,20,0,18,0,1,0,1,0
ACEH,2020-06-09,20,0,18,0,1,0,1,0
ACEH,2020-06-10,22,2,18,0,1,0,3,2
ACEH,2020-06-11,22,0,18,0,1,0,3,0
ACEH,2020-06-12,22,0,18,0,1,0,3,0
ACEH,2020-06-13,22,0,19,1,1,0,2,-1
ACEH,2020-06-14,27,5,19,0,1,0,7,5
ACEH,2020-06-15,27,0,19,0,1,0,7,0
ACEH,2020-06-16,27,0,20,1,1,0,6,-1
ACEH,2020-06-17,37,10,20,0,2,1,15,9
BENGKULU,2020-03-31,1,1,0,0,1,1,0,0
BENGKULU,2020-04-01,1,0,0,0,1,0,0,0
BENGKULU,2020-04-02,1,0,0,0,1,0,0,0
BENGKULU,2020-04-03,2,1,0,0,1,0,1,1
BENGKULU,2020-04-04,2,0,0,0,1,0,1,0
BENGKULU,2020-04-05,2,0,0,0,1,0,1,0
BENGKULU,2020-04-06,2,0,0,0,1,0,1,0
BENGKULU,2020-04-07,2,0,0,0,1,0,1,0
BENGKULU,2020-04-08,2,0,0,0,1,0,1,0
BENGKULU,2020-04-09,4,2,0,0,1,0,3,2
BENGKULU,2020-04-10,4,0,0,0,1,0,3,0
BENGKULU,2020-04-11,4,0,0,0,1,0,3,0
BENGKULU,2020-04-12,4,0,0,0,1,0,3,0
BENGKULU,2020-04-13,4,0,0,0,1,0,3,0
BENGKULU,2020-04-14,4,0,0,0,1,0,3,0
BENGKULU,2020-04-15,4,0,0,0,1,0,3,0
BENGKULU,2020-04-16,4,0,0,0,1,0,3,0
BENGKULU,2020-04-17,4,0,0,0,1,0,3,0
BENGKULU,2020-04-18,4,0,1,1,1,0,2,-1
BENGKULU,2020-04-19,4,0,1,0,1,0,2,0
BENGKULU,2020-04-20,4,0,1,0,1,0,2,0
BENGKULU,2020-04-21,8,4,1,0,1,0,6,4
BENGKULU,2020-04-22,8,0,1,0,1,0,6,0
BENGKULU,2020-04-23,8,0,1,0,1,0,6,0
BENGKULU,2020-04-24,8,0,1,0,1,0,6,0
BENGKULU,2020-04-25,8,0,1,0,1,0,6,0
BENGKULU,2020-04-26,8,0,1,0,1,0,6,0
BENGKULU,2020-04-27,8,0,1,0,1,0,6,0
BENGKULU,2020-04-28,8,0,1,0,2,1,5,-1
BENGKULU,2020-04-29,12,4,1,0,2,0,9,4
BENGKULU,2020-04-30,12,0,1,0,2,0,9,0
BENGKULU,2020-05-01,12,0,1,0,2,0,9,0
BENGKULU,2020-05-02,12,0,1,0,2,0,9,0
BENGKULU,2020-05-03,12,0,1,0,2,0,9,0
BENGKULU,2020-05-04,12,0,1,0,2,0,9,0
BENGKULU,2020-05-05,12,0,1,0,2,0,9,0
BENGKULU,2020-05-06,14,2,1,0,2,0,11,2
BENGKULU,2020-05-07,14,0,1,0,2,0,11,0
BENGKULU,2020-05-08,14,0,1,0,2,0,11,0
BENGKULU,2020-05-09,37,23,1,0,2,0,34,23
BENGKULU,2020-05-10,37,0,1,0,2,0,34,0
BENGKULU,2020-05-11,37,0,1,0,2,0,34,0
BENGKULU,2020-05-12,40,3,1,0,2,0,37,3
BENGKULU,2020-05-13,40,0,1,0,2,0,37,0
BENGKULU,2020-05-14,42,2,1,0,2,0,39,2
BENGKULU,2020-05-15,53,11,1,0,2,0,50,11
BENGKULU,2020-05-16,56,3,1,0,2,0,53,3
BENGKULU,2020-05-17,65,9,1,0,2,0,62,9
BENGKULU,2020-05-18,66,1,1,0,2,0,63,1
BENGKULU,2020-05-19,67,1,1,0,2,0,64,1
BENGKULU,2020-05-20,67,0,7,6,2,0,58,-6
BENGKULU,2020-05-21,69,2,9,2,2,0,58,0
BENGKULU,2020-05-22,69,0,9,0,2,0,58,0
BENGKULU,2020-05-23,69,0,9,0,2,0,58,0
BENGKULU,2020-05-24,69,0,9,0,2,0,58,0
BENGKULU,2020-05-25,69,0,9,0,2,0,58,0
BENGKULU,2020-05-26,69,0,11,2,3,1,55,-3
BENGKULU,2020-05-27,69,0,19,8,3,0,47,-8
BENGKULU,2020-05-28,71,2,20,1,3,0,48,1
BENGKULU,2020-05-29,72,1,22,2,3,0,47,-1
BENGKULU,2020-05-30,86,14,22,0,3,0,61,14
BENGKULU,2020-05-31,91,5,22,0,3,0,66,5
BENGKULU,2020-06-01,91,0,25,3,3,0,63,-3
BENGKULU,2020-06-02,92,1,25,0,3,0,64,1
BENGKULU,2020-06-03,92,0,25,0,3,0,64,0
BENGKULU,2020-06-04,92,0,25,0,3,0,64,0
BENGKULU,2020-06-05,92,0,25,0,4,1,63,-1
BENGKULU,2020-06-06,92,0,37,12,4,0,51,-12
BENGKULU,2020-06-07,92,0,40,3,4,0,48,-3
BENGKULU,2020-06-08,92,0,40,0,4,0,48,0
BENGKULU,2020-06-09,92,0,46,6,4,0,42,-6
BENGKULU,2020-06-10,92,0,47,1,4,0,41,-1
BENGKULU,2020-06-11,92,0,48,1,4,0,40,-1
BENGKULU,2020-06-12,95,3,49,1,5,1,41,1
BENGKULU,2020-06-13,98,3,58,9,6,1,34,-7
BENGKULU,2020-06-14,101,3,58,0,6,0,37,3
BENGKULU,2020-06-15,101,0,62,4,6,0,33,-4
BENGKULU,2020-06-16,104,3,63,1,6,0,35,2
BENGKULU,2020-06-17,105,1,65,2,6,0,34,-1
NUSA TENGGARA TIMUR,2020-04-09,1,1,0,0,0,0,1,1
NUSA TENGGARA TIMUR,2020-04-10,1,0,0,0,0,0,1,0
NUSA TENGGARA TIMUR,2020-04-11,1,0,0,0,0,0,1,0
NUSA TENGGARA TIMUR,2020-04-12,1,0,0,0,0,0,1,0
NUSA TENGGARA TIMUR,2020-04-13,1,0,0,0,0,0,1,0
NUSA TENGGARA TIMUR,2020-04-14,1,0,0,0,0,0,1,0
NUSA TENGGARA TIMUR,2020-04-15,1,0,0,0,0,0,1,0
NUSA TENGGARA TIMUR,2020-04-16,1,0,0,0,0,0,1,0
NUSA TENGGARA TIMUR,2020-04-17,1,0,0,0,0,0,1,0
NUSA TENGGARA TIMUR,2020-04-18,1,0,0,0,0,0,1,0
NUSA TENGGARA TIMUR,2020-04-19,1,0,0,0,0,0,1,0
NUSA TENGGARA TIMUR,2020-04-20,1,0,0,0,0,0,1,0
NUSA TENGGARA TIMUR,2020-04-21,1,0,0,0,0,0,1,0
NUSA TENGGARA TIMUR,2020-04-22,1,0,0,0,0,0,1,0
NUSA TENGGARA TIMUR,2020-04-23,1,0,0,0,0,0,1,0
NUSA TENGGARA TIMUR,2020-04-24,1,0,1,1,0,0,0,-1
NUSA TENGGARA TIMUR,2020-04-25,1,0,1,0,0,0,0,0
NUSA TENGGARA TIMUR,2020-04-26,1,0,1,0,0,0,0,0
NUSA TENGGARA TIMUR,2020-04-27,1,0,1,0,0,0,0,0
NUSA TENGGARA TIMUR,2020-04-28,1,0,1,0,0,0,0,0
NUSA TENGGARA TIMUR,2020-04-29,1,0,1,0,0,0,0,0
NUSA TENGGARA TIMUR,2020-04-30,3,2,1,0,0,0,2,2
NUSA TENGGARA TIMUR,2020-05-01,3,0,1,0,0,0,2,0
NUSA TENGGARA TIMUR,2020-05-02,3,0,1,0,0,0,2,0
NUSA TENGGARA TIMUR,2020-05-03,10,7,1,0,0,0,9,7
NUSA TENGGARA TIMUR,2020-05-04,10,0,1,0,0,0,9,0
NUSA TENGGARA TIMUR,2020-05-05,12,2,1,0,0,0,11,2
NUSA TENGGARA TIMUR,2020-05-06,12,0,1,0,0,0,11,0
NUSA TENGGARA TIMUR,2020-05-07,12,0,1,0,0,0,11,0
NUSA TENGGARA TIMUR,2020-05-08,12,0,1,0,0,0,11,0
NUSA TENGGARA TIMUR,2020-05-09,12,0,1,0,0,0,11,0
NUSA TENGGARA TIMUR,2020-05-10,12,0,1,0,0,0,11,0
NUSA TENGGARA TIMUR,2020-05-11,12,0,1,0,0,0,11,0
NUSA TENGGARA TIMUR,2020-05-12,13,1,1,0,0,0,12,1
NUSA TENGGARA TIMUR,2020-05-13,19,6,1,0,0,0,18,6
NUSA TENGGARA TIMUR,2020-05-14,19,0,1,0,1,1,17,-1
NUSA TENGGARA TIMUR,2020-05-15,19,0,1,0,1,0,17,0
NUSA TENGGARA TIMUR,2020-05-16,47,28,2,1,1,0,44,27
NUSA TENGGARA TIMUR,2020-05-17,59,12,6,4,1,0,52,8
NUSA TENGGARA TIMUR,2020-05-18,68,9,6,0,1,0,61,9
NUSA TENGGARA TIMUR,2020-05-19,71,3,6,0,1,0,64,3
NUSA TENGGARA TIMUR,2020-05-20,76,5,6,0,1,0,69,5
NUSA TENGGARA TIMUR,2020-05-21,79,3,6,0,1,0,72,3
NUSA TENGGARA TIMUR,2020-05-22,79,0,6,0,1,0,72,0
NUSA TENGGARA TIMUR,2020-05-23,79,0,6,0,1,0,72,0
NUSA TENGGARA TIMUR,2020-05-24,79,0,6,0,1,0,72,0
NUSA TENGGARA TIMUR,2020-05-25,82,3,6,0,1,0,75,3
NUSA TENGGARA TIMUR,2020-05-26,85,3,7,1,1,0,77,2
NUSA TENGGARA TIMUR,2020-05-27,85,0,9,2,1,0,75,-2
NUSA TENGGARA TIMUR,2020-05-28,85,0,9,0,1,0,75,0
NUSA TENGGARA TIMUR,2020-05-29,90,5,12,3,1,0,77,2
NUSA TENGGARA TIMUR,2020-05-30,91,1,12,0,1,0,78,1
NUSA TENGGARA TIMUR,2020-05-31,92,1,14,2,1,0,77,-1
NUSA TENGGARA TIMUR,2020-06-01,97,5,14,0,1,0,82,5
NUSA TENGGARA TIMUR,2020-06-02,97,0,14,0,1,0,82,0
NUSA TENGGARA TIMUR,2020-06-03,97,0,14,0,1,0,82,0
NUSA TENGGARA TIMUR,2020-06-04,97,0,14,0,1,0,82,0
NUSA TENGGARA TIMUR,2020-06-05,97,0,14,0,1,0,82,0
NUSA TENGGARA TIMUR,2020-06-06,97,0,14,0,1,0,82,0
NUSA TENGGARA TIMUR,2020-06-07,97,0,14,0,1,0,82,0
NUSA TENGGARA TIMUR,2020-06-08,103,6,30,16,1,0,72,-10
NUSA TENGGARA TIMUR,2020-06-09,103,0,30,0,1,0,72,0
NUSA TENGGARA TIMUR,2020-06-10,105,2,37,7,1,0,67,-5
NUSA TENGGARA TIMUR,2020-06-11,105,0,37,0,1,0,67,0
NUSA TENGGARA TIMUR,2020-06-12,105,0,37,0,1,0,67,0
NUSA TENGGARA TIMUR,2020-06-13,105,0,37,0,1,0,67,0
NUSA TENGGARA TIMUR,2020-06-14,108,3,40,3,1,0,67,0
